Date,HD,LOW
2024-11-13,402.9638671875,269.7120361328125
2024-11-14,398.5726318359375,267.7608642578125
2024-11-15,400.9892883300781,266.8199768066406
2024-11-18,403.2095031738281,269.1672668457031
2024-11-19,399.6335754394531,256.777099609375
2024-11-20,392.9533996582031,260.510986328125
2024-11-21,403.2193298339844,262.6800231933594
2024-11-22,412.60107421875,262.1451721191406
2024-11-25,421.1183166503906,272.68328857421875
2024-11-26,421.9533386230469,271.8414306640625
2024-11-27,421.8743591308594,270.5736999511719
2024-11-29,423.79022216796875,269.8209533691406
2024-12-02,421.6471862792969,269.444580078125
2024-12-03,424.0074768066406,271.7621765136719
2024-12-04,422.59527587890625,269.6625061035156
2024-12-05,421.2324523925781,267.4835510253906
2024-12-06,426.0023498535156,270.8113708496094
2024-12-09,423.8395690917969,271.5245056152344
2024-12-10,417.33160400390625,267.523193359375
2024-12-11,416.13665771484375,265.3343505859375
2024-12-12,409.2632751464844,260.97650146484375
2024-12-13,411.7914123535156,259.87713623046875
2024-12-16,405.5993957519531,257.60906982421875
2024-12-17,403.38726806640625,255.2815704345703
2024-12-18,388.9195861816406,247.41758728027344
2024-12-19,380.22906494140625,242.17825317382812
2024-12-20,387.7147521972656,245.3476104736328
2024-12-23,387.566650390625,245.00094604492188
2024-12-24,391.2107238769531,247.82366943359375
2024-12-26,390.2231750488281,247.04122924804688
2024-12-27,387.9715270996094,245.961669921875
2024-12-30,384.5841979980469,244.36708068847656
