Date,AMZN,META
2022-06-16,103.66000366210938,160.8699951171875
2022-06-17,106.22000122070312,163.74000549316406
2022-06-21,108.68000030517578,157.0500030517578
2022-06-22,108.94999694824219,155.85000610351562
2022-06-23,112.44000244140625,158.75
2022-06-24,116.45999908447266,170.16000366210938
2022-06-27,113.22000122070312,169.49000549316406
2022-06-28,107.4000015258789,160.67999267578125
2022-06-29,108.91999816894531,163.94000244140625
2022-06-30,106.20999908447266,161.25
2022-07-01,109.55999755859375,160.02999877929688
2022-07-05,113.5,168.19000244140625
2022-07-06,114.33000183105469,169.77000427246094
2022-07-07,116.33000183105469,172.19000244140625
2022-07-08,115.54000091552734,170.8800048828125
2022-07-11,111.75,162.8800048828125
2022-07-12,109.22000122070312,163.27000427246094
2022-07-13,110.4000015258789,163.49000549316406
2022-07-14,110.62999725341797,158.0500030517578
2022-07-15,113.55000305175781,164.6999969482422
2022-07-18,113.76000213623047,167.22999572753906
2022-07-19,118.20999908447266,175.77999877929688
2022-07-20,122.7699966430664,183.08999633789062
2022-07-21,124.62999725341797,183.1699981689453
2022-07-22,122.41999816894531,169.27000427246094
2022-07-25,121.13999938964844,166.64999389648438
2022-07-26,114.80999755859375,159.14999389648438
2022-07-27,120.97000122070312,169.5800018310547
2022-07-28,122.27999877929688,160.72000122070312
2022-07-29,134.9499969482422,159.10000610351562
2022-08-01,135.38999938964844,159.92999267578125
2022-08-02,134.16000366210938,160.19000244140625
2022-08-03,139.52000427246094,168.8000030517578
2022-08-04,142.57000732421875,170.57000732421875
2022-08-05,140.8000030517578,167.11000061035156
2022-08-08,139.41000366210938,170.25
2022-08-09,137.8300018310547,168.52999877929688
2022-08-10,142.69000244140625,178.33999633789062
2022-08-11,140.63999938964844,177.49000549316406
2022-08-12,143.5500030517578,180.5
2022-08-15,143.17999267578125,180.88999938964844
2022-08-16,144.77999877929688,179.47000122070312
2022-08-17,142.10000610351562,174.85000610351562
2022-08-18,142.3000030517578,174.66000366210938
2022-08-19,138.22999572753906,167.9600067138672
2022-08-22,133.22000122070312,163.0500030517578
2022-08-23,133.6199951171875,161.11000061035156
2022-08-24,133.8000030517578,163.25999450683594
2022-08-25,137.27999877929688,168.77999877929688
2022-08-26,130.75,161.77999877929688
2022-08-29,129.7899932861328,159.1699981689453
2022-08-30,128.72999572753906,157.16000366210938
2022-08-31,126.7699966430664,162.92999267578125
2022-09-01,127.81999969482422,165.36000061035156
2022-09-02,127.51000213623047,160.32000732421875
2022-09-06,126.11000061035156,158.5399932861328
2022-09-07,129.47999572753906,160.38999938964844
2022-09-08,129.82000732421875,162.05999755859375
2022-09-09,133.27000427246094,169.14999389648438
2022-09-12,136.4499969482422,168.9600067138672
2022-09-13,126.81999969482422,153.1300048828125
2022-09-14,128.5500030517578,151.47000122070312
2022-09-15,126.27999877929688,149.5500030517578
2022-09-16,123.52999877929688,146.2899932861328
2022-09-19,124.66000366210938,148.02000427246094
2022-09-20,122.19000244140625,146.08999633789062
2022-09-21,118.54000091552734,142.1199951171875
2022-09-22,117.30999755859375,142.82000732421875
2022-09-23,113.77999877929688,140.41000366210938
2022-09-26,115.1500015258789,136.3699951171875
2022-09-27,114.41000366210938,134.39999389648438
2022-09-28,118.01000213623047,141.61000061035156
2022-09-29,114.80000305175781,136.41000366210938
2022-09-30,113.0,135.67999267578125
2022-10-03,115.87999725341797,138.61000061035156
2022-10-04,121.08999633789062,140.27999877929688
2022-10-05,120.94999694824219,138.97999572753906
2022-10-06,120.30000305175781,139.07000732421875
2022-10-07,114.55999755859375,133.4499969482422
2022-10-10,113.66999816894531,133.7899932861328
2022-10-11,112.20999908447266,128.5399932861328
2022-10-12,112.9000015258789,127.5
2022-10-13,112.52999877929688,130.2899932861328
2022-10-14,106.9000015258789,126.76000213623047
2022-10-17,113.79000091552734,134.0399932861328
2022-10-18,116.36000061035156,132.8000030517578
2022-10-19,115.06999969482422,133.22999572753906
2022-10-20,115.25,131.52999877929688
2022-10-21,119.31999969482422,130.00999450683594
2022-10-24,119.81999969482422,129.72000122070312
2022-10-25,120.5999984741211,137.50999450683594
2022-10-26,115.66000366210938,129.82000732421875
2022-10-27,110.95999908447266,97.94000244140625
2022-10-28,103.41000366210938,99.19999694824219
2022-10-31,102.44000244140625,93.16000366210938
2022-11-01,96.79000091552734,95.19999694824219
2022-11-02,92.12000274658203,90.54000091552734
2022-11-03,89.30000305175781,88.91000366210938
2022-11-04,90.9800033569336,90.79000091552734
2022-11-07,90.52999877929688,96.72000122070312
2022-11-08,89.9800033569336,96.47000122070312
2022-11-09,86.13999938964844,101.47000122070312
2022-11-10,96.62999725341797,111.87000274658203
2022-11-11,100.79000091552734,113.0199966430664
2022-11-14,98.48999786376953,114.22000122070312
2022-11-15,98.94000244140625,117.08000183105469
2022-11-16,97.12000274658203,113.2300033569336
2022-11-17,94.8499984741211,111.44999694824219
2022-11-18,94.13999938964844,112.05000305175781
2022-11-21,92.45999908447266,109.86000061035156
2022-11-22,93.19999694824219,111.44000244140625
2022-11-23,94.12999725341797,112.23999786376953
2022-11-25,93.41000366210938,111.41000366210938
2022-11-28,93.94999694824219,108.77999877929688
2022-11-29,92.41999816894531,109.45999908447266
2022-11-30,96.54000091552734,118.0999984741211
2022-12-01,95.5,120.44000244140625
2022-12-02,94.12999725341797,123.48999786376953
2022-12-05,91.01000213623047,122.43000030517578
2022-12-06,88.25,114.12000274658203
2022-12-07,88.45999908447266,113.93000030517578
2022-12-08,90.3499984741211,115.33000183105469
2022-12-09,89.08999633789062,115.9000015258789
2022-12-12,90.55000305175781,114.70999908447266
2022-12-13,92.48999786376953,120.1500015258789
2022-12-14,91.58000183105469,121.58999633789062
2022-12-15,88.44999694824219,116.1500015258789
2022-12-16,87.86000061035156,119.43000030517578
2022-12-19,84.91999816894531,114.4800033569336
2022-12-20,85.19000244140625,117.08999633789062
2022-12-21,86.7699966430664,119.76000213623047
2022-12-22,83.79000091552734,117.12000274658203
2022-12-23,85.25,118.04000091552734
2022-12-27,83.04000091552734,116.87999725341797
2022-12-28,81.81999969482422,115.62000274658203
2022-12-29,84.18000030517578,120.26000213623047
2022-12-30,84.0,120.33999633789062
2023-01-03,85.81999969482422,124.73999786376953
2023-01-04,85.13999938964844,127.37000274658203
2023-01-05,83.12000274658203,126.94000244140625
2023-01-06,86.08000183105469,130.02000427246094
2023-01-09,87.36000061035156,129.47000122070312
2023-01-10,89.87000274658203,132.99000549316406
2023-01-11,95.08999633789062,132.88999938964844
2023-01-12,95.2699966430664,136.7100067138672
2023-01-13,98.12000274658203,136.97999572753906
2023-01-17,96.05000305175781,135.36000061035156
2023-01-18,95.45999908447266,133.02000427246094
2023-01-19,93.68000030517578,136.14999389648438
2023-01-20,97.25,139.3699951171875
2023-01-23,97.5199966430664,143.27000427246094
2023-01-24,96.31999969482422,143.13999938964844
2023-01-25,97.18000030517578,141.5
2023-01-26,99.22000122070312,147.3000030517578
2023-01-27,102.23999786376953,151.74000549316406
2023-01-30,100.55000305175781,147.05999755859375
2023-01-31,103.12999725341797,148.97000122070312
2023-02-01,105.1500015258789,153.1199951171875
2023-02-02,112.91000366210938,188.77000427246094
2023-02-03,103.38999938964844,186.52999877929688
2023-02-06,102.18000030517578,186.05999755859375
2023-02-07,102.11000061035156,191.6199951171875
2023-02-08,100.05000305175781,183.42999267578125
2023-02-09,98.23999786376953,177.9199981689453
2023-02-10,97.61000061035156,174.14999389648438
2023-02-13,99.54000091552734,179.42999267578125
2023-02-14,99.69999694824219,179.47999572753906
2023-02-15,101.16000366210938,177.16000366210938
2023-02-16,98.1500015258789,172.44000244140625
2023-02-17,97.19999694824219,172.8800048828125
2023-02-21,94.58000183105469,172.0800018310547
2023-02-22,95.79000091552734,171.1199951171875
2023-02-23,95.81999969482422,172.0399932861328
2023-02-24,93.5,170.38999938964844
2023-02-27,93.76000213623047,169.5399932861328
2023-02-28,94.2300033569336,174.94000244140625
2023-03-01,92.16999816894531,173.4199981689453
2023-03-02,92.12999725341797,174.52999877929688
2023-03-03,94.9000015258789,185.25
2023-03-06,93.75,184.89999389648438
2023-03-07,93.55000305175781,184.50999450683594
2023-03-08,93.91999816894531,184.97000122070312
2023-03-09,92.25,181.69000244140625
2023-03-10,90.7300033569336,179.50999450683594
2023-03-13,92.43000030517578,180.89999389648438
2023-03-14,94.87999725341797,194.02000427246094
2023-03-15,96.19999694824219,197.75
2023-03-16,100.04000091552734,204.92999267578125
2023-03-17,98.94999694824219,195.61000061035156
2023-03-20,97.70999908447266,197.80999755859375
2023-03-21,100.61000061035156,202.16000366210938
2023-03-22,98.69999694824219,199.80999755859375
2023-03-23,98.70999908447266,204.27999877929688
2023-03-24,98.12999725341797,206.00999450683594
2023-03-27,98.04000091552734,202.83999633789062
2023-03-28,97.23999786376953,200.67999267578125
2023-03-29,100.25,205.35000610351562
2023-03-30,102.0,207.83999633789062
2023-03-31,103.29000091552734,211.94000244140625
2023-04-03,102.41000366210938,213.07000732421875
2023-04-04,103.94999694824219,214.72000122070312
2023-04-05,101.0999984741211,211.47999572753906
2023-04-06,102.05999755859375,216.10000610351562
2023-04-10,102.16999816894531,214.75
2023-04-11,99.91999816894531,213.85000610351562
2023-04-12,97.83000183105469,214.0
2023-04-13,102.4000015258789,220.35000610351562
2023-04-14,102.51000213623047,221.49000549316406
2023-04-17,102.73999786376953,218.86000061035156
2023-04-18,102.30000305175781,217.88999938964844
2023-04-19,104.30000305175781,215.6999969482422
2023-04-20,103.80999755859375,213.07000732421875
2023-04-21,106.95999908447266,212.88999938964844
2023-04-24,106.20999908447266,212.7899932861328
2023-04-25,102.56999969482422,207.5500030517578
2023-04-26,104.9800033569336,209.39999389648438
2023-04-27,109.81999969482422,238.55999755859375
2023-04-28,105.44999694824219,240.32000732421875
2023-05-01,102.05000305175781,243.17999267578125
2023-05-02,103.62999725341797,239.24000549316406
2023-05-03,103.6500015258789,237.02999877929688
2023-05-04,104.0,233.52000427246094
2023-05-05,105.66000366210938,232.77999877929688
2023-05-08,105.83000183105469,233.27000427246094
2023-05-09,106.62000274658203,233.3699951171875
2023-05-10,110.19000244140625,233.0800018310547
2023-05-11,112.18000030517578,235.7899932861328
2023-05-12,110.26000213623047,233.80999755859375
2023-05-15,111.19999694824219,238.86000061035156
2023-05-16,113.4000015258789,238.82000732421875
2023-05-17,115.5,242.49000549316406
2023-05-18,118.1500015258789,246.85000610351562
2023-05-19,116.25,245.63999938964844
2023-05-22,115.01000213623047,248.32000732421875
2023-05-23,114.98999786376953,246.74000549316406
2023-05-24,116.75,249.2100067138672
2023-05-25,115.0,252.69000244140625
2023-05-26,120.11000061035156,262.0400085449219
2023-05-30,121.66000366210938,262.5199890136719
2023-05-31,120.58000183105469,264.7200012207031
2023-06-01,122.7699966430664,272.6099853515625
2023-06-02,124.25,272.6099853515625
2023-06-05,125.30000305175781,271.3900146484375
2023-06-06,126.61000061035156,271.1199951171875
2023-06-07,121.2300033569336,263.6000061035156
2023-06-08,124.25,264.5799865722656
2023-06-09,123.43000030517578,264.95001220703125
2023-06-12,126.56999969482422,271.04998779296875
2023-06-13,126.66000366210938,271.32000732421875
2023-06-14,126.41999816894531,273.3500061035156
2023-06-15,127.11000061035156,281.8299865722656
2023-06-16,125.48999786376953,281.0
2023-06-20,125.77999877929688,284.3299865722656
2023-06-21,124.83000183105469,281.6400146484375
2023-06-22,130.14999389648438,284.8800048828125
2023-06-23,129.3300018310547,288.7300109863281
2023-06-26,127.33000183105469,278.4700012207031
2023-06-27,129.17999267578125,287.04998779296875
2023-06-28,129.0399932861328,285.2900085449219
2023-06-29,127.9000015258789,281.5299987792969
2023-06-30,130.36000061035156,286.9800109863281
2023-07-03,130.22000122070312,286.0199890136719
2023-07-05,130.3800048828125,294.3699951171875
2023-07-06,128.36000061035156,291.989990234375
2023-07-07,129.77999877929688,290.5299987792969
2023-07-10,127.12999725341797,294.1000061035156
2023-07-11,128.77999877929688,298.2900085449219
2023-07-12,130.8000030517578,309.3399963378906
2023-07-13,134.3000030517578,313.4100036621094
2023-07-14,134.67999267578125,308.8699951171875
2023-07-17,133.55999755859375,310.6199951171875
2023-07-18,132.8300018310547,312.04998779296875
2023-07-19,135.36000061035156,316.010009765625
2023-07-20,129.9600067138672,302.5199890136719
2023-07-21,130.0,294.260009765625
2023-07-24,128.8000030517578,291.6099853515625
2023-07-25,129.1300048828125,294.4700012207031
2023-07-26,128.14999389648438,298.57000732421875
2023-07-27,128.25,311.7099914550781
2023-07-28,132.2100067138672,325.4800109863281
2023-07-31,133.67999267578125,318.6000061035156
2023-08-01,131.69000244140625,322.7099914550781
2023-08-02,128.2100067138672,314.30999755859375
2023-08-03,128.91000366210938,313.19000244140625
2023-08-04,139.57000732421875,310.7300109863281
2023-08-07,142.22000122070312,316.55999755859375
2023-08-08,139.94000244140625,312.6400146484375
2023-08-09,137.85000610351562,305.2099914550781
2023-08-10,138.55999755859375,305.739990234375
2023-08-11,138.41000366210938,301.6400146484375
2023-08-14,140.57000732421875,306.19000244140625
2023-08-15,137.6699981689453,301.95001220703125
2023-08-16,135.07000732421875,294.2900085449219
2023-08-17,133.97999572753906,285.0899963378906
2023-08-18,133.22000122070312,283.25
2023-08-21,134.67999267578125,289.8999938964844
2023-08-22,134.25,287.6000061035156
2023-08-23,135.52000427246094,294.239990234375
2023-08-24,131.83999633789062,286.75
2023-08-25,133.25999450683594,285.5
2023-08-28,133.13999938964844,290.260009765625
2023-08-29,134.91000366210938,297.989990234375
2023-08-30,135.07000732421875,295.1000061035156
2023-08-31,138.00999450683594,295.8900146484375
2023-09-01,138.1199951171875,296.3800048828125
2023-09-05,137.27000427246094,300.1499938964844
2023-09-06,135.36000061035156,299.1700134277344
2023-09-07,137.85000610351562,298.6700134277344
2023-09-08,138.22999572753906,297.8900146484375
2023-09-11,143.10000610351562,307.55999755859375
2023-09-12,141.22999572753906,301.6600036621094
2023-09-13,144.85000610351562,305.05999755859375
2023-09-14,144.72000122070312,311.7200012207031
2023-09-15,140.38999938964844,300.30999755859375
2023-09-18,139.97999572753906,302.54998779296875
2023-09-19,137.6300048828125,305.07000732421875
2023-09-20,135.2899932861328,299.6700134277344
2023-09-21,129.3300018310547,295.7300109863281
2023-09-22,129.1199951171875,299.0799865722656
2023-09-25,131.27000427246094,300.8299865722656
2023-09-26,125.9800033569336,298.9599914550781
2023-09-27,125.9800033569336,297.739990234375
2023-09-28,125.9800033569336,303.9599914550781
2023-09-29,127.12000274658203,300.2099914550781
2023-10-02,129.4600067138672,306.82000732421875
2023-10-03,124.72000122070312,300.94000244140625
2023-10-04,127.0,305.5799865722656
2023-10-05,125.95999908447266,304.7900085449219
2023-10-06,127.95999908447266,315.42999267578125
2023-10-09,128.25999450683594,318.3599853515625
2023-10-10,129.47999572753906,321.8399963378906
2023-10-11,131.8300018310547,327.82000732421875
2023-10-12,132.3300018310547,324.1600036621094
2023-10-13,129.7899932861328,314.69000244140625
2023-10-16,132.5500030517578,321.1499938964844
2023-10-17,131.47000122070312,324.0
2023-10-18,128.1300048828125,316.9700012207031
2023-10-19,128.39999389648438,312.80999755859375
2023-10-20,125.16999816894531,308.6499938964844
2023-10-23,126.55999755859375,314.010009765625
2023-10-24,128.55999755859375,312.54998779296875
2023-10-25,121.38999938964844,299.5299987792969
2023-10-26,119.56999969482422,288.3500061035156
2023-10-27,127.73999786376953,296.7300109863281
2023-10-30,132.7100067138672,302.6600036621094
2023-10-31,133.08999633789062,301.2699890136719
2023-11-01,137.0,311.8500061035156
2023-11-02,138.07000732421875,310.8699951171875
2023-11-03,138.60000610351562,314.6000061035156
2023-11-06,139.74000549316406,315.79998779296875
2023-11-07,142.7100067138672,318.82000732421875
2023-11-08,142.0800018310547,319.7799987792969
2023-11-09,140.60000610351562,320.54998779296875
2023-11-10,143.55999755859375,328.7699890136719
2023-11-13,142.58999633789062,329.19000244140625
2023-11-14,145.8000030517578,336.30999755859375
2023-11-15,143.1999969482422,332.7099914550781
2023-11-16,142.8300018310547,334.19000244140625
2023-11-17,145.17999267578125,335.0400085449219
2023-11-20,146.1300048828125,339.9700012207031
2023-11-21,143.89999389648438,336.9800109863281
2023-11-22,146.7100067138672,341.489990234375
2023-11-24,146.74000549316406,338.2300109863281
2023-11-27,147.72999572753906,334.70001220703125
2023-11-28,147.02999877929688,338.989990234375
2023-11-29,146.32000732421875,332.20001220703125
2023-11-30,146.08999633789062,327.1499938964844
2023-12-01,147.02999877929688,324.82000732421875
2023-12-04,144.83999633789062,320.0199890136719
2023-12-05,146.8800048828125,318.2900085449219
2023-12-06,144.52000427246094,317.45001220703125
2023-12-07,146.8800048828125,326.5899963378906
2023-12-08,147.4199981689453,332.75
2023-12-11,145.88999938964844,325.2799987792969
2023-12-12,147.47999572753906,334.2200012207031
2023-12-13,148.83999633789062,334.739990234375
2023-12-14,147.4199981689453,333.1700134277344
2023-12-15,149.97000122070312,334.9200134277344
2023-12-18,154.07000732421875,344.6199951171875
2023-12-19,153.7899932861328,350.3599853515625
2023-12-20,152.1199951171875,349.2799987792969
2023-12-21,153.83999633789062,354.0899963378906
2023-12-22,153.4199981689453,353.3900146484375
2023-12-26,153.41000366210938,354.8299865722656
2023-12-27,153.33999633789062,357.8299865722656
2023-12-28,153.3800048828125,358.32000732421875
2023-12-29,151.94000244140625,353.9599914550781
2024-01-02,149.92999267578125,346.2900085449219
2024-01-03,148.47000122070312,344.4700012207031
2024-01-04,144.57000732421875,347.1199951171875
2024-01-05,145.24000549316406,351.95001220703125
2024-01-08,149.10000610351562,358.6600036621094
2024-01-09,151.3699951171875,357.42999267578125
2024-01-10,153.72999572753906,370.4700012207031
2024-01-11,155.17999267578125,369.6700134277344
2024-01-12,154.6199951171875,374.489990234375
2024-01-16,153.16000366210938,367.4599914550781
2024-01-17,151.7100067138672,368.3699951171875
2024-01-18,153.5,376.1300048828125
2024-01-19,155.33999633789062,383.45001220703125
2024-01-22,154.77999877929688,381.7799987792969
2024-01-23,156.02000427246094,385.20001220703125
2024-01-24,156.8699951171875,390.70001220703125
2024-01-25,157.75,393.17999267578125
2024-01-26,159.1199951171875,394.1400146484375
2024-01-29,161.25999450683594,401.0199890136719
2024-01-30,159.0,400.05999755859375
2024-01-31,155.1999969482422,390.1400146484375
2024-02-01,159.27999877929688,394.7799987792969
2024-02-02,171.80999755859375,474.989990234375
2024-02-05,170.30999755859375,459.4100036621094
2024-02-06,169.14999389648438,454.7200012207031
2024-02-07,170.52999877929688,469.5899963378906
2024-02-08,169.83999633789062,470.0
2024-02-09,174.4499969482422,468.1099853515625
2024-02-12,172.33999633789062,468.8999938964844
2024-02-13,168.63999938964844,460.1199951171875
2024-02-14,170.97999572753906,473.2799987792969
2024-02-15,169.8000030517578,484.0299987792969
2024-02-16,169.50999450683594,473.32000732421875
2024-02-20,167.0800018310547,471.75
2024-02-21,168.58999633789062,468.0299987792969
2024-02-22,174.5800018310547,486.1300048828125
2024-02-23,174.99000549316406,484.0299987792969
2024-02-26,174.72999572753906,481.739990234375
2024-02-27,173.5399932861328,487.04998779296875
2024-02-28,173.16000366210938,484.0199890136719
2024-02-29,176.75999450683594,490.1300048828125
2024-03-01,178.22000122070312,502.29998779296875
2024-03-04,177.5800018310547,498.19000244140625
2024-03-05,174.1199951171875,490.2200012207031
2024-03-06,173.50999450683594,496.0899963378906
2024-03-07,176.82000732421875,512.1900024414062
2024-03-08,175.35000610351562,505.95001220703125
2024-03-11,171.9600067138672,483.5899963378906
2024-03-12,175.38999938964844,499.75
2024-03-13,176.55999755859375,495.57000732421875
2024-03-14,178.75,491.8299865722656
2024-03-15,174.4199981689453,484.1000061035156
2024-03-18,174.47999572753906,496.9800109863281
2024-03-19,175.89999389648438,496.239990234375
2024-03-20,178.14999389648438,505.5199890136719
2024-03-21,178.14999389648438,507.760009765625
2024-03-22,178.8699951171875,509.5799865722656
2024-03-25,179.7100067138672,503.0199890136719
2024-03-26,178.3000030517578,495.8900146484375
2024-03-27,179.8300018310547,493.8599853515625
2024-03-28,180.3800048828125,485.5799865722656
2024-04-01,180.97000122070312,491.3500061035156
2024-04-02,180.69000244140625,497.3699951171875
2024-04-03,182.41000366210938,506.739990234375
2024-04-04,180.0,510.9200134277344
2024-04-05,185.07000732421875,527.3400268554688
2024-04-08,185.19000244140625,519.25
2024-04-09,185.6699981689453,516.9000244140625
2024-04-10,185.9499969482422,519.8300170898438
2024-04-11,189.0500030517578,523.1599731445312
2024-04-12,186.1300048828125,511.8999938964844
2024-04-15,183.6199951171875,500.2300109863281
2024-04-16,183.32000732421875,499.760009765625
2024-04-17,181.27999877929688,494.1700134277344
2024-04-18,179.22000122070312,501.79998779296875
2024-04-19,174.6300048828125,481.07000732421875
2024-04-22,177.22999572753906,481.7300109863281
2024-04-23,179.5399932861328,496.1000061035156
2024-04-24,176.58999633789062,493.5
2024-04-25,173.6699981689453,441.3800048828125
2024-04-26,179.6199951171875,443.2900085449219
2024-04-29,180.9600067138672,432.6199951171875
2024-04-30,175.0,430.1700134277344
2024-05-01,179.0,439.19000244140625
2024-05-02,184.72000122070312,441.67999267578125
2024-05-03,186.2100067138672,451.9599914550781
2024-05-06,188.6999969482422,465.67999267578125
2024-05-07,188.75999450683594,468.239990234375
2024-05-08,188.0,472.6000061035156
2024-05-09,189.5,475.4200134277344
2024-05-10,187.47999572753906,476.20001220703125
2024-05-13,186.57000732421875,468.010009765625
2024-05-14,187.07000732421875,471.8500061035156
2024-05-15,185.99000549316406,481.5400085449219
2024-05-16,183.6300048828125,473.2300109863281
2024-05-17,184.6999969482422,471.9100036621094
2024-05-20,183.5399932861328,468.8399963378906
2024-05-21,183.14999389648438,464.6300048828125
2024-05-22,183.1300048828125,467.7799987792969
2024-05-23,181.0500030517578,465.7799987792969
2024-05-24,180.75,478.2200012207031
2024-05-28,182.14999389648438,479.9200134277344
2024-05-29,182.02000427246094,474.3599853515625
2024-05-30,179.32000732421875,467.04998779296875
2024-05-31,176.44000244140625,466.8299865722656
2024-06-03,178.33999633789062,477.489990234375
2024-06-04,179.33999633789062,476.989990234375
2024-06-05,181.27999877929688,495.05999755859375
2024-06-06,185.0,493.760009765625
2024-06-07,184.3000030517578,492.9599914550781
2024-06-10,187.05999755859375,502.6000061035156
2024-06-11,187.22999572753906,507.4700012207031
2024-06-12,186.88999938964844,508.8399963378906
2024-06-13,183.8300018310547,504.1000061035156
2024-06-14,183.66000366210938,504.1600036621094
2024-06-17,184.05999755859375,506.6300048828125
2024-06-18,182.80999755859375,499.489990234375
2024-06-20,186.10000610351562,501.70001220703125
2024-06-21,189.0800018310547,494.7799987792969
2024-06-24,185.57000732421875,498.9100036621094
2024-06-25,186.33999633789062,510.6000061035156
2024-06-26,193.61000061035156,513.1199951171875
2024-06-27,197.85000610351562,519.5599975585938
2024-06-28,193.25,504.2200012207031
2024-07-01,197.1999969482422,504.67999267578125
2024-07-02,200.0,509.5
2024-07-03,197.58999633789062,509.9599914550781
2024-07-05,200.0,539.9099731445312
2024-07-08,199.2899932861328,529.3200073242188
2024-07-09,199.33999633789062,530.0
2024-07-10,199.7899932861328,534.6900024414062
2024-07-11,195.0500030517578,512.7000122070312
2024-07-12,194.49000549316406,498.8699951171875
2024-07-15,192.72000122070312,496.1600036621094
2024-07-16,193.02000427246094,489.7900085449219
2024-07-17,187.92999267578125,461.989990234375
2024-07-18,183.75,475.8500061035156
2024-07-19,183.1300048828125,476.7900085449219
2024-07-22,182.5500030517578,487.3999938964844
2024-07-23,186.41000366210938,488.69000244140625
2024-07-24,180.8300018310547,461.2699890136719
2024-07-25,179.85000610351562,453.4100036621094
2024-07-26,182.5,465.70001220703125
2024-07-29,183.1999969482422,465.7099914550781
2024-07-30,181.7100067138672,463.19000244140625
2024-07-31,186.97999572753906,474.8299865722656
2024-08-01,184.07000732421875,497.739990234375
2024-08-02,167.89999389648438,488.1400146484375
2024-08-05,161.02000427246094,475.7300109863281
2024-08-06,161.92999267578125,494.0899963378906
2024-08-07,162.77000427246094,488.9200134277344
2024-08-08,165.8000030517578,509.6300048828125
2024-08-09,166.94000244140625,517.77001953125
2024-08-12,166.8000030517578,515.9500122070312
2024-08-13,170.22999572753906,528.5399780273438
2024-08-14,170.10000610351562,526.760009765625
2024-08-15,177.58999633789062,537.3300170898438
2024-08-16,177.05999755859375,527.4199829101562
2024-08-19,178.22000122070312,529.280029296875
2024-08-20,178.8800048828125,526.72998046875
2024-08-21,180.11000061035156,535.1599731445312
2024-08-22,176.1300048828125,531.9299926757812
2024-08-23,177.0399932861328,528.0
2024-08-26,175.5,521.1199951171875
2024-08-27,173.1199951171875,519.0999755859375
2024-08-28,170.8000030517578,516.780029296875
2024-08-29,172.1199951171875,518.219970703125
2024-08-30,178.5,521.3099975585938
2024-09-03,176.25,511.760009765625
2024-09-04,173.3300018310547,512.739990234375
2024-09-05,177.88999938964844,516.8599853515625
2024-09-06,171.38999938964844,500.2699890136719
2024-09-09,175.39999389648438,504.7900085449219
2024-09-10,179.5500030517578,504.7900085449219
2024-09-11,184.52000427246094,511.8299865722656
2024-09-12,187.0,525.5999755859375
2024-09-13,186.49000549316406,524.6199951171875
2024-09-16,184.88999938964844,533.280029296875
2024-09-17,186.8800048828125,536.3200073242188
2024-09-18,186.42999267578125,537.9500122070312
2024-09-19,189.8699951171875,559.0999755859375
2024-09-20,191.60000610351562,561.3499755859375
2024-09-23,193.8800048828125,564.4099731445312
2024-09-24,193.9600067138672,563.3300170898438
2024-09-25,192.52999877929688,568.3099975585938
2024-09-26,191.16000366210938,567.8400268554688
2024-09-27,187.97000122070312,567.3599853515625
2024-09-30,186.3300018310547,572.4400024414062
2024-10-01,185.1300048828125,576.469970703125
2024-10-02,184.75999450683594,572.8099975585938
2024-10-03,181.9600067138672,582.77001953125
2024-10-04,186.50999450683594,595.9400024414062
2024-10-07,180.8000030517578,584.780029296875
2024-10-08,182.72000122070312,592.8900146484375
2024-10-09,185.1699981689453,590.510009765625
2024-10-10,186.64999389648438,583.8300170898438
2024-10-11,188.82000732421875,589.9500122070312
2024-10-14,187.5399932861328,590.4199829101562
2024-10-15,187.69000244140625,586.27001953125
2024-10-16,186.88999938964844,576.7899780273438
2024-10-17,187.52999877929688,576.9299926757812
2024-10-18,188.99000549316406,576.469970703125
2024-10-21,189.07000732421875,575.1599731445312
2024-10-22,189.6999969482422,582.010009765625
2024-10-23,184.7100067138672,563.6900024414062
2024-10-24,186.3800048828125,567.780029296875
2024-10-25,187.8300018310547,573.25
2024-10-28,188.38999938964844,578.1599731445312
2024-10-29,190.8300018310547,593.280029296875
2024-10-30,192.72999572753906,591.7999877929688
2024-10-31,186.39999389648438,567.5800170898438
2024-11-01,197.92999267578125,567.1599731445312
2024-11-04,195.77999877929688,560.6799926757812
2024-11-05,199.5,572.4299926757812
2024-11-06,207.08999633789062,572.0499877929688
2024-11-07,210.0500030517578,591.7000122070312
2024-11-08,208.17999267578125,589.3400268554688
2024-11-11,206.83999633789062,583.1699829101562
2024-11-12,208.91000366210938,584.8200073242188
2024-11-13,214.10000610351562,580.0
2024-11-14,211.47999572753906,577.1599731445312
2024-11-15,202.61000061035156,554.0800170898438
2024-11-18,201.6999969482422,554.4000244140625
2024-11-19,204.61000061035156,561.0900268554688
2024-11-20,202.8800048828125,565.52001953125
2024-11-21,198.3800048828125,563.0900268554688
2024-11-22,197.1199951171875,559.1400146484375
2024-11-25,201.4499969482422,565.1099853515625
2024-11-26,207.86000061035156,573.5399780273438
2024-11-27,205.74000549316406,569.2000122070312
2024-11-29,207.88999938964844,574.3200073242188
2024-12-02,210.7100067138672,592.8300170898438
2024-12-03,213.44000244140625,613.6500244140625
2024-12-04,218.16000366210938,613.780029296875
2024-12-05,220.5500030517578,608.9299926757812
2024-12-06,227.02999877929688,623.77001953125
