Date,KO,PEP
2021-09-03,50.31582260131836,140.350341796875
2021-09-07,49.375667572021484,138.0631103515625
2021-09-08,50.04087448120117,140.01976013183594
2021-09-09,49.544193267822266,139.13525390625
2021-09-10,49.32246398925781,138.89402770996094
2021-09-13,49.73045349121094,139.1620330810547
2021-09-14,49.76618957519531,138.6170654296875
2021-09-15,49.93598556518555,139.39437866210938
2021-09-16,49.46235275268555,138.9833526611328
2021-09-17,48.64916229248047,137.7057342529297
2021-09-20,48.30957794189453,137.24119567871094
2021-09-21,48.30064392089844,137.1786346435547
2021-09-22,48.37213897705078,137.5985565185547
2021-09-23,48.291709899902344,137.7057342529297
2021-09-24,48.15766525268555,137.76824951171875
2021-09-27,47.907447814941406,136.4459991455078
2021-09-28,47.04062271118164,134.9539794921875
2021-09-29,47.32659149169922,136.07080078125
2021-09-30,46.88871383666992,134.38214111328125
2021-10-01,47.38020706176758,134.86459350585938
2021-10-04,47.353397369384766,134.1945343017578
2021-10-05,47.43383026123047,134.9897003173828
2021-10-06,47.9968147277832,138.44729614257812
2021-10-07,48.14872741699219,139.7249298095703
2021-10-08,48.363197326660156,139.4033203125
2021-10-11,48.46150207519531,139.59092712402344
2021-10-12,48.46150207519531,140.20738220214844
2021-10-13,48.47043991088867,141.1544189453125
2021-10-14,48.80107879638672,142.2891082763672
2021-10-15,48.684906005859375,141.88705444335938
2021-10-18,48.20234680175781,141.24375915527344
2021-10-19,48.39000701904297,143.03956604003906
2021-10-20,48.81895446777344,144.12062072753906
2021-10-21,48.56873321533203,142.2176055908203
2021-10-22,48.658103942871094,142.9234161376953
2021-10-25,48.46150207519531,142.25335693359375
2021-10-26,48.67597198486328,143.99554443359375
2021-10-27,49.614280700683594,143.49525451660156
2021-10-28,50.0789680480957,144.3976287841797
2021-10-29,50.373863220214844,144.37973022460938
2021-11-01,50.195133209228516,144.0759735107422
2021-11-02,50.13257598876953,145.3982696533203
2021-11-03,50.302371978759766,146.79202270507812
2021-11-04,50.57939529418945,146.8009490966797
2021-11-05,50.79386901855469,148.3108673095703
2021-11-08,50.33811569213867,145.1212921142578
2021-11-09,50.48109817504883,146.086181640625
2021-11-10,50.68663787841797,146.55972290039062
2021-11-11,50.70450210571289,145.35360717773438
2021-11-12,50.58833694458008,145.3178253173828
2021-11-15,50.59727096557617,146.34530639648438
2021-11-16,50.23981475830078,145.9075164794922
2021-11-17,49.96279525756836,145.9611358642578
2021-11-18,49.51598358154297,146.00582885742188
2021-11-19,49.26576614379883,146.354248046875
2021-11-22,49.56959533691406,146.65802001953125
2021-11-23,49.93598556518555,147.64080810546875
2021-11-24,49.53385543823242,146.29171752929688
2021-11-26,48.014686584472656,143.96876525878906
2021-11-29,48.774269104003906,146.64907836914062
2021-11-30,47.23430633544922,142.75369262695312
2021-12-01,47.09922790527344,143.0931854248047
2021-12-02,47.792659759521484,144.473876953125
2021-12-03,48.21592330932617,148.1527557373047
2021-12-06,49.44968795776367,149.69085693359375
2021-12-07,49.7198600769043,149.51992797851562
2021-12-08,49.53073501586914,149.7808074951172
2021-12-09,49.4046630859375,149.59185791015625
2021-12-10,50.683448791503906,151.9845428466797
2021-12-13,52.01627731323242,152.7400360107422
2021-12-14,52.05229949951172,152.36228942871094
2021-12-15,52.28645324707031,154.3231658935547
2021-12-16,52.817779541015625,154.54803466796875
2021-12-17,51.9892692565918,151.38186645507812
2021-12-20,51.81815719604492,152.3892822265625
2021-12-21,52.02528381347656,151.93954467773438
2021-12-22,52.39451217651367,152.8839874267578
2021-12-23,52.4305419921875,152.71310424804688
2021-12-27,52.817779541015625,154.23321533203125
2021-12-28,53.02490997314453,155.0337371826172
2021-12-29,53.08795166015625,155.58242797851562
2021-12-30,52.93484878540039,155.31256103515625
2021-12-31,53.32209396362305,156.24803161621094
2022-01-03,53.403141021728516,155.59140014648438
2022-01-04,54.29469299316406,155.8162841796875
2022-01-05,54.74497604370117,156.34698486328125
2022-01-06,54.45679473876953,156.3829345703125
2022-01-07,54.330711364746094,156.5808563232422
2022-01-10,54.420772552490234,156.6617889404297
2022-01-11,54.43878173828125,156.5897979736328
2022-01-12,54.519832611083984,156.41893005371094
2022-01-13,54.84404373168945,156.6707763671875
2022-01-14,55.28531265258789,157.9840545654297
2022-01-18,54.84404373168945,156.47293090820312
2022-01-19,54.93409729003906,157.5972442626953
2022-01-20,54.70894241333008,156.45489501953125
2022-01-21,54.43878173828125,156.70677185058594
2022-01-24,53.99751281738281,155.90625
2022-01-25,53.871429443359375,154.11627197265625
2022-01-26,53.673309326171875,152.4882354736328
2022-01-27,53.71834182739258,152.34429931640625
2022-01-28,54.78999710083008,155.31256103515625
2022-01-31,54.943092346191406,156.07713317871094
2022-02-01,54.537841796875,155.0157470703125
2022-02-02,55.096187591552734,157.83111572265625
2022-02-03,55.483428955078125,157.7411346435547
2022-02-04,54.8980712890625,155.1506805419922
2022-02-07,55.474430084228516,154.53903198242188
2022-02-08,55.83464813232422,154.72793579101562
2022-02-09,54.970115661621094,154.6559600830078
2022-02-10,55.27630615234375,151.44482421875
2022-02-11,54.29469299316406,151.6337432861328
2022-02-14,54.645912170410156,149.94268798828125
2022-02-15,54.8530387878418,149.277099609375
2022-02-16,54.84404373168945,149.5829315185547
2022-02-17,55.942710876464844,149.98765563964844
2022-02-18,56.320953369140625,150.85116577148438
2022-02-22,56.0868034362793,151.42684936523438
2022-02-23,55.465423583984375,149.93373107910156
2022-02-24,54.49281692504883,147.32522583007812
2022-02-25,56.600120544433594,151.4538116455078
2022-02-28,56.050785064697266,147.28025817871094
2022-03-01,55.807640075683594,145.95802307128906
2022-03-02,56.221885681152344,147.9818572998047
2022-03-03,56.25791931152344,147.8234100341797
2022-03-04,56.347965240478516,150.0687713623047
2022-03-07,55.00613784790039,147.08096313476562
2022-03-08,52.82677459716797,142.93426513671875
2022-03-09,53.096946716308594,142.50875854492188
2022-03-10,52.12434768676758,139.89215087890625
2022-03-11,52.16035842895508,139.1859588623047
2022-03-14,53.12226867675781,141.1416015625
2022-03-15,54.10232162475586,143.9573516845703
2022-03-16,53.95711898803711,144.59112548828125
2022-03-17,54.52881622314453,145.71385192871094
2022-03-18,54.53789520263672,147.38882446289062
2022-03-21,54.973472595214844,147.18055725097656
2022-03-22,55.1731071472168,148.79217529296875
2022-03-23,54.81013107299805,148.01351928710938
2022-03-24,55.33645248413086,148.909912109375
2022-03-25,55.835548400878906,149.60702514648438
2022-03-28,56.189453125,150.05062866210938
2022-03-29,56.40724563598633,152.27792358398438
2022-03-30,56.452613830566406,152.0697021484375
2022-03-31,56.26205062866211,151.5445556640625
2022-04-01,57.051536560058594,153.6994171142578
2022-04-04,56.752079010009766,153.301025390625
2022-04-05,56.688560485839844,153.4639892578125
2022-04-06,57.260250091552734,156.08059692382812
2022-04-07,57.568782806396484,156.22543334960938
2022-04-08,57.92269515991211,156.7505645751953
2022-04-11,57.904541015625,156.27072143554688
2022-04-12,58.58513259887695,156.90447998046875
2022-04-13,58.73939895629883,156.6328582763672
2022-04-14,59.002559661865234,155.636962890625
2022-04-18,58.47624206542969,154.29693603515625
2022-04-19,59.047935485839844,156.5422821044922
